id,raw,avg,var,maxminusmin,lastminusfirst,label
567,220839,213893,61357861,17368,17368, TOUCHED
568,215813,220459,4273742,5911,-5026, TOUCHED
569,100579,164080,20682086,115234,-115234, TOUCHED
570,83852,86812,3950157,5983,-5983, UNTOUCHED
571,82942,83238,173564,1212,-910, NO_EVENT
572,82896,82818,27776,473,-46, NO_EVENT
573,82863,82870,12974,368,-33, NO_EVENT
574,83213,83006,10780,368,368, NO_EVENT
575,85058,84001,315693,1845,1845, NO_EVENT
576,87755,85700,615707,2897,2697, NO_EVENT
577,222219,120027,115909766,134464,134464, TOUCHED
578,222465,222512,71146,546,246, TOUCHED
579,218156,222247,1471791,4574,-4309, TOUCHED
580,93756,134046,166565427,124400,-124400, UNTOUCHED
581,86859,89394,4354479,6897,-6897, NO_EVENT
582,84730,86001,414504,2129,-2129, NO_EVENT
583,84565,84914,210065,1271,-165, NO_EVENT
584,83431,83961,109717,1134,-1134, NO_EVENT
585,83370,83399,12197,324,-61, NO_EVENT
586,82676,82916,21801,462,-221, NO_EVENT
587,82990,82850,23826,409,314, NO_EVENT
588,82755,82773,24429,455,-235, NO_EVENT
589,82577,82659,20754,402,-178, NO_EVENT
590,78480,81396,1652633,3920,-3883, NO_EVENT
591,76724,76746,1459441,3165,-1756, NO_EVENT
592,77026,75945,690905,2063,986, NO_EVENT
593,73983,74999,280793,3043,-3043, NO_EVENT
594,74043,74285,75363,834,60, NO_EVENT
595,73853,74080,9656,379,-190, NO_EVENT
596,73967,74098,91638,891,114, NO_EVENT
597,74114,74230,65719,776,92, NO_EVENT
598,74774,74206,74696,930,715, NO_EVENT
599,74156,74227,36930,836,-618, NO_EVENT
600,74133,74238,27504,492,-23, NO_EVENT
601,73943,74142,41404,616,-190, NO_EVENT
602,74133,74154,40884,643,190, NO_EVENT
603,74056,74103,13090,325,-14, NO_EVENT
604,74431,74292,38881,569,375, NO_EVENT
605,74092,74224,21568,393,-339, NO_EVENT
606,74210,74280,28906,526,118, NO_EVENT
607,74471,74343,47693,607,261, NO_EVENT
608,74270,74320,59061,691,194, NO_EVENT
609,74277,74277,27885,457,7, NO_EVENT
610,74077,74203,53440,632,-200, NO_EVENT
611,74307,74464,48303,718,230, NO_EVENT
612,74351,74321,45696,668,44, NO_EVENT
613,74037,74221,51451,668,-70, NO_EVENT
614,74322,74191,33799,483,159, NO_EVENT
615,74048,74224,30582,494,-274, NO_EVENT
616,74009,74325,62519,793,-39, NO_EVENT
617,73971,74147,61031,686,-38, NO_EVENT
618,74442,74235,30897,518,471, NO_EVENT
619,74231,74261,53193,701,51, NO_EVENT
620,73843,74207,41107,644,-388, NO_EVENT
621,74143,74214,34413,701,300, NO_EVENT
622,74617,74226,55096,586,474, NO_EVENT
623,74144,74347,73335,720,-473, NO_EVENT
624,73953,74087,14701,301,-140, NO_EVENT
625,74211,74224,17945,429,219, NO_EVENT
626,73906,74172,61088,717,-305, NO_EVENT
627,73877,74093,17418,479,-29, NO_EVENT
628,74027,74124,23809,455,150, NO_EVENT
629,74266,74112,40660,637,239, NO_EVENT
630,74103,74198,47566,603,-1, NO_EVENT
631,74345,74188,10389,334,242, NO_EVENT
632,73811,74157,26450,569,-534, NO_EVENT
633,74108,74120,35278,644,297, NO_EVENT
634,74052,74252,53688,679,-56, NO_EVENT
635,73899,74101,27524,506,-107, NO_EVENT
636,74172,74234,65697,781,-111, NO_EVENT
637,74199,74220,21565,500,27, NO_EVENT
638,74334,74147,55411,737,135, NO_EVENT
639,73922,74169,23926,437,-412, NO_EVENT
640,73900,74137,44574,566,-22, NO_EVENT
641,74173,74236,56257,756,-81, NO_EVENT
642,74059,74080,10530,314,-55, NO_EVENT
643,74255,74238,34071,579,196, NO_EVENT
644,74401,74293,43921,697,146, NO_EVENT
645,74195,74170,77410,855,-206, NO_EVENT
646,74072,74163,3901,165,-150, NO_EVENT
647,73838,74222,90268,981,-447, NO_EVENT
648,73930,74141,25227,615,92, NO_EVENT
649,74401,74128,39737,531,471, NO_EVENT
650,74143,74295,17099,393,-258, NO_EVENT
651,74451,74216,36255,469,308, NO_EVENT
652,73945,74187,32751,556,-192, NO_EVENT
653,74084,74202,14958,306,34, NO_EVENT
654,74017,74209,16499,419,-67, NO_EVENT
655,74086,74131,5629,198,69, NO_EVENT
656,74021,74266,85088,900,-65, NO_EVENT
657,73959,74057,23539,458,-62, NO_EVENT
658,73857,74249,90465,1020,-436, NO_EVENT
659,74061,74235,82975,780,204, NO_EVENT
660,74174,74152,12640,353,113, NO_EVENT
661,73919,74221,67740,783,-255, NO_EVENT
662,74082,74238,34917,571,163, NO_EVENT
663,74246,74197,31035,551,168, NO_EVENT
664,74096,74080,9211,250,-92, NO_EVENT
665,74430,74181,15664,392,334, NO_EVENT
666,74088,74158,17883,400,-342, NO_EVENT
667,74019,74164,18844,382,-69, NO_EVENT
668,74247,74228,15868,419,228, NO_EVENT
669,74291,74187,30998,496,6, NO_EVENT
670,74069,74251,120484,1144,-222, NO_EVENT
671,74116,74332,62289,752,47, NO_EVENT
672,74041,74127,5760,215,-75, NO_EVENT
673,74134,74108,13708,320,93, NO_EVENT
674,74110,74259,80777,860,107, NO_EVENT
675,73862,74080,19245,443,-201, NO_EVENT
676,73758,74166,42467,624,-104, NO_EVENT
677,74454,74265,80664,834,696, NO_EVENT
678,74043,74173,39081,572,-411, NO_EVENT
679,74113,74287,36406,478,70, NO_EVENT
680,74286,74175,20879,435,129, NO_EVENT
681,74254,74305,25779,481,-32, NO_EVENT
682,74310,74104,41082,584,56, NO_EVENT
683,73905,74244,87738,949,-405, NO_EVENT
684,74196,74166,22908,415,291, NO_EVENT
685,74135,74249,26830,464,83, NO_EVENT
686,74427,74144,29478,501,501, NO_EVENT
687,74149,74095,18407,535,-278, NO_EVENT
688,74048,74242,17755,434,-101, NO_EVENT
689,73961,74117,43091,627,-87, NO_EVENT
690,74133,74188,21015,502,172, NO_EVENT
691,74073,74213,7436,260,-184, NO_EVENT
692,73956,74217,68512,832,-117, NO_EVENT
693,74186,74144,22038,485,230, NO_EVENT
694,74106,74266,91947,897,-80, NO_EVENT
695,74385,74282,42615,549,279, NO_EVENT
696,74171,74287,49246,630,-200, NO_EVENT
697,74092,74196,7485,249,-152, NO_EVENT
698,74123,74201,39285,578,31, NO_EVENT
699,74028,74344,56031,660,-95, NO_EVENT
700,74061,74259,74729,836,33, NO_EVENT
701,74231,74196,11954,343,234, NO_EVENT
702,74132,74254,60848,790,-67, NO_EVENT
703,74086,74383,45261,570,-46, NO_EVENT
704,74087,74255,67203,772,1, NO_EVENT
705,74230,74214,31149,536,143, NO_EVENT
706,74124,74304,58128,692,-106, NO_EVENT
707,74116,74302,53476,608,-337, NO_EVENT
708,73997,74094,30699,488,-119, NO_EVENT
709,74279,74250,32333,507,282, NO_EVENT
710,74540,74211,38791,578,261, NO_EVENT
711,73972,74260,107416,854,-568, NO_EVENT
712,74087,74171,37337,598,13, NO_EVENT
713,74375,74162,17640,379,347, NO_EVENT
714,74096,74349,18339,421,-279, NO_EVENT
715,74254,74260,41169,566,158, NO_EVENT
716,74028,74215,43782,601,-226, NO_EVENT
717,74411,74173,21994,413,383, NO_EVENT
718,73998,74408,65516,854,-322, NO_EVENT
719,73867,74278,80932,969,-131, NO_EVENT
720,74088,74249,26364,635,221, NO_EVENT
721,74615,74361,26013,554,527, NO_EVENT
722,74304,74396,24716,494,-311, NO_EVENT
723,74079,74271,35025,538,-59, NO_EVENT
724,74513,74442,38898,707,434, NO_EVENT
725,74621,74463,34508,572,108, NO_EVENT
726,74146,74383,56764,578,-475, NO_EVENT
727,74545,74439,53223,650,399, NO_EVENT
728,74159,74575,47524,729,-729, NO_EVENT
729,74566,74615,95825,924,407, NO_EVENT
730,74971,74685,118937,1000,405, NO_EVENT
731,74729,74813,132260,1169,-242, NO_EVENT
732,76128,75408,285555,1399,1399, NO_EVENT
733,74904,76152,870761,2625,-1870, NO_EVENT
734,74681,75981,585560,2210,-223, NO_EVENT
735,77658,76303,616595,2977,2977, NO_EVENT
736,76411,76708,174733,1177,-563, NO_EVENT
737,76915,76565,126352,991,504, NO_EVENT
738,76810,77093,252013,1375,-105, NO_EVENT
739,78640,77855,228692,1830,1830, NO_EVENT
740,78406,78949,326691,1591,-234, NO_EVENT
741,79989,79620,653349,2496,1583, NO_EVENT
742,81081,80552,335583,1569,1092, NO_EVENT
743,81926,81830,54839,900,845, NO_EVENT
744,82430,82296,21592,447,391, NO_EVENT
745,82404,82480,17645,389,-26, NO_EVENT
746,82515,82699,44040,690,111, NO_EVENT
747,82589,82774,22921,512,74, NO_EVENT
748,82919,82766,12917,311,210, NO_EVENT
749,82535,82794,19067,438,-384, NO_EVENT
750,82526,82784,33950,491,-9, NO_EVENT
751,82671,82657,19074,404,145, NO_EVENT
752,82638,82725,21728,472,-48, NO_EVENT
753,82559,82689,16523,338,-79, NO_EVENT
754,82532,82665,5858,235,-27, NO_EVENT
755,82575,82664,24516,431,43, NO_EVENT
756,83998,82847,70859,1331,1254, NO_EVENT
757,88932,86383,2796428,4934,4934, NO_EVENT
758,179095,148616,119259706,101902,84809, TOUCHED
759,210978,174863,3188241,64611,31883, TOUCHED
760,219491,218976,8968418,9570,8513, TOUCHED
761,219000,219682,373158,1299,-491, TOUCHED
762,220275,220808,686076,2598,1275, TOUCHED
763,220289,220739,222042,955,14, TOUCHED
764,220319,220991,420884,1326,30, TOUCHED
765,219542,220266,500548,1444,-777, TOUCHED
766,221477,220912,294377,1086,1086, TOUCHED
767,221300,221415,12301,222,-222, TOUCHED
768,220891,220877,196,28,28, TOUCHED
769,220657,220953,201090,907,145, TOUCHED
770,219734,220696,44659,1082,-923, TOUCHED
771,219586,220554,770931,1881,-148, TOUCHED
772,219191,220096,363883,1524,-395, TOUCHED
773,220300,220524,1299041,2393,1109, TOUCHED
774,219810,220576,186361,1188,-490, TOUCHED
775,220693,220586,427351,1397,883, TOUCHED
776,219746,220583,135264,1035,-947, TOUCHED
777,220567,220688,589637,1689,821, TOUCHED
778,221575,220797,118565,1008,1008, TOUCHED
779,220978,221261,51543,597,-597, TOUCHED
780,90163,203563,96961392,130815,-130815, UNTOUCHED
781,82966,86030,6043660,7197,-7197, NO_EVENT
782,82627,83213,120594,1042,-339, NO_EVENT
783,82551,82413,43525,570,-76, NO_EVENT
784,82164,82153,3222,153,-15, NO_EVENT
785,82051,82224,17447,349,-113, NO_EVENT
786,82561,82399,19057,510,510, NO_EVENT
787,83296,83250,150012,1418,735, NO_EVENT
788,85599,83963,449700,2363,1850, NO_EVENT
789,91267,89244,4130908,5668,5668, NO_EVENT
790,219236,201496,169109942,36957,36957, TOUCHED
791,218773,219437,631253,1598,107, TOUCHED
792,92483,161261,166586568,126290,-126290, UNTOUCHED
793,87458,88741,1410162,2946,-2862, NO_EVENT
794,84834,85403,257163,1402,-1402, NO_EVENT
795,83800,84147,137531,965,-329, NO_EVENT
796,84188,84139,35669,564,388, NO_EVENT
797,84854,84653,90819,921,666, NO_EVENT
798,86730,86114,465848,2085,1876, NO_EVENT
799,91761,89015,1629267,5031,5031, NO_EVENT
800,210334,136429,153797773,118573,118573, TOUCHED
801,218521,218376,9485684,9933,8187, TOUCHED
802,218717,219316,371431,1379,196, TOUCHED
803,154579,213899,135243582,65473,-64138, TOUCHED
804,88487,100324,66121749,66092,-66092, UNTOUCHED
805,85640,87196,1067222,2847,-2847, NO_EVENT
806,83810,84642,371313,1830,-1830, NO_EVENT
807,83298,83591,45696,566,-512, NO_EVENT
808,83413,83467,75667,782,115, NO_EVENT
809,84760,83823,244815,1359,1347, NO_EVENT
810,86993,85440,761815,2425,2425, NO_EVENT
811,91129,88642,2532912,4255,4255, NO_EVENT
812,219690,171287,145601510,128561,128561, TOUCHED
813,218801,219471,214073,1026,-889, TOUCHED
814,217156,216848,1017828,2835,-1645, TOUCHED
815,90532,165662,152068650,129163,-126624, UNTOUCHED
816,84239,87374,3402863,6293,-6293, NO_EVENT
817,83293,83835,361167,1630,-946, NO_EVENT
818,84033,83649,51307,740,740, NO_EVENT
819,83527,83499,78853,753,-132, NO_EVENT
820,83542,83429,84376,778,15, NO_EVENT
821,84710,83638,215978,1530,1168, NO_EVENT
822,191057,136472,1728108,106347,106347, TOUCHED
823,219556,219530,624,50,50, TOUCHED
824,198313,217176,30976234,20702,-20323, TOUCHED
825,89279,118049,36209122,109034,-109034, UNTOUCHED
826,85255,86277,646817,2248,-2248, NO_EVENT
827,83900,83983,66418,709,-435, NO_EVENT
828,83266,83653,47455,642,-634, NO_EVENT
829,84988,84124,244282,1722,1722, NO_EVENT
830,84851,84954,226449,1419,-137, NO_EVENT
831,87797,86540,530621,2946,2946, NO_EVENT
832,102549,96056,39406067,14752,14752, TOUCHED
833,218585,218937,114398,677,-677, TOUCHED
834,131653,197522,167797776,87088,-87088, TOUCHED
835,89173,96583,61926086,20681,-20681, UNTOUCHED
836,84534,86811,1698076,4639,-4639, NO_EVENT
837,83316,83822,342611,1554,-1218, NO_EVENT
838,83904,83564,43027,628,420, NO_EVENT
839,83452,83467,150756,1267,-713, NO_EVENT
840,83498,83423,116716,1004,46, NO_EVENT
841,83699,83564,40964,548,201, NO_EVENT
842,84586,83815,161021,1223,887, NO_EVENT
843,203756,125062,166363917,117305,117305, TOUCHED
844,218851,217027,33802853,16232,15095, TOUCHED
845,90368,145521,99729285,128483,-128483, UNTOUCHED
846,84314,86669,2710486,4754,-4754, NO_EVENT
847,83406,83531,72949,694,98, NO_EVENT
848,82019,82893,137334,1387,-1387, NO_EVENT
849,81842,82228,54198,639,-177, NO_EVENT
850,81703,81883,98448,832,-139, NO_EVENT
851,81441,81645,59964,734,-243, NO_EVENT
852,82155,81944,53553,740,714, NO_EVENT
853,111516,85358,60021540,29377,29361, TOUCHED
854,218424,176307,50050393,108256,106908, TOUCHED
855,219125,219737,1239966,2364,701, TOUCHED
856,87478,161044,163568910,131647,-131647, UNTOUCHED
857,82608,84526,2748167,4870,-4870, NO_EVENT
858,81479,82311,168743,1341,-1129, NO_EVENT
859,81738,81642,54038,538,259, NO_EVENT
860,80351,80637,120319,1044,-309, NO_EVENT
861,81721,81205,169536,1370,1370, NO_EVENT
862,82528,82201,57927,807,807, NO_EVENT
863,85426,83331,533299,3224,3224, NO_EVENT
864,219082,131783,156183044,133656,133656, TOUCHED
865,218897,219617,481252,1440,-185, TOUCHED
866,89995,179492,108492253,129552,-128902, UNTOUCHED
867,83326,86614,5777180,6669,-6669, NO_EVENT
868,82782,83286,220631,1102,-544, NO_EVENT
869,82308,82341,45701,710,-474, NO_EVENT
870,79755,81288,376279,2553,-2553, NO_EVENT
871,77978,78921,840439,2470,-1777, NO_EVENT
872,77139,77443,276066,1576,-839, NO_EVENT
873,80614,78929,895120,3475,3475, NO_EVENT
874,83510,81990,815037,2896,2896, NO_EVENT
875,141173,111875,105455009,57332,57332, TOUCHED
876,219446,218979,235818,972,972, TOUCHED
877,151370,204989,31983288,67915,-66430, TOUCHED
878,87059,97685,165539069,64311,-64311, UNTOUCHED
879,83335,84354,1656528,3794,-3724, NO_EVENT
880,82347,82639,138322,988,-988, NO_EVENT
881,82274,82202,13979,321,177, NO_EVENT
882,83266,82661,65604,992,992, NO_EVENT
883,83649,83499,18988,383,383, NO_EVENT
884,87924,85636,2764417,4275,4275, NO_EVENT
885,215742,127826,17531519,127818,127818, TOUCHED
886,218515,216259,1272800,2850,2773, TOUCHED
887,117937,171409,67134977,100578,-100578, TOUCHED
888,90311,103953,58366138,27626,-27626, UNTOUCHED
889,83737,87158,4754257,6574,-6574, NO_EVENT
890,83179,83428,52679,646,-558, NO_EVENT
891,82675,82858,72790,725,-504, NO_EVENT
892,82699,82512,21673,408,24, NO_EVENT
893,82360,82355,20858,387,263, NO_EVENT
894,82316,82403,40118,544,-44, NO_EVENT
895,83304,83063,78113,1008,988, NO_EVENT
896,85526,83861,749625,2439,2222, NO_EVENT
897,217428,148522,62354029,130102,130102, TOUCHED
898,217157,218174,678502,1872,-271, TOUCHED
899,91049,167526,55233622,126108,-126108, UNTOUCHED
900,84942,87500,2516669,4765,-4765, NO_EVENT
901,83347,83668,153402,910,-783, NO_EVENT
902,83354,83404,212372,1317,7, NO_EVENT
903,83013,83303,137688,1118,-341, NO_EVENT
904,83357,83392,38892,629,344, NO_EVENT
905,83871,83521,47005,676,514, NO_EVENT
906,86355,85441,1187209,2341,2254, NO_EVENT
907,218852,105062,140251672,131587,131587, TOUCHED
908,217881,218907,109201,1248,-971, TOUCHED
909,207260,217424,14724004,12326,-10621, TOUCHED
910,96086,115948,141191734,111174,-111174, TOUCHED
911,88991,90851,2337776,3905,-3905, UNTOUCHED
912,86760,87726,379653,2231,-2231, NO_EVENT
913,85770,86030,272934,1420,-990, NO_EVENT
914,84220,84725,182231,1550,-1550, NO_EVENT
915,84068,83963,155943,1161,-10, NO_EVENT
916,83611,83262,101991,881,-98, NO_EVENT
917,84049,83589,35985,747,438, NO_EVENT
918,88650,85861,2148476,4601,4601, NO_EVENT
919,205615,141763,112294135,116965,116965, TOUCHED
920,215480,216341,6436129,12481,9865, TOUCHED
921,217062,214928,2716883,3845,3845, TOUCHED
922,108653,172968,61415609,108409,-108409, TOUCHED
923,91769,97457,28554435,16884,-16884, UNTOUCHED
924,85928,88192,1871819,4129,-4129, NO_EVENT
925,83235,84451,431397,2092,-2005, NO_EVENT
926,83379,83415,21150,437,144, NO_EVENT
927,83376,83424,30603,519,-3, NO_EVENT
928,86743,84932,1465147,3367,3367, NO_EVENT
929,198824,142189,41091196,112081,112081, TOUCHED
930,216499,217658,1637466,2567,-2491, TOUCHED
931,152019,203738,153354966,64856,-64480, TOUCHED
932,90454,106085,139465709,61565,-61565, UNTOUCHED
933,84716,87817,3166934,5738,-5738, NO_EVENT
934,83367,83830,192914,1362,-1349, NO_EVENT
935,83560,83691,44482,617,193, NO_EVENT
936,85845,84254,703098,2422,2285, NO_EVENT
937,172962,119345,72449900,87117,87117, TOUCHED
938,215606,209627,12226179,42644,42644, TOUCHED
939,100901,159377,80872259,114705,-114705, TOUCHED
940,89409,94051,11234898,11492,-11492, UNTOUCHED
941,86594,88032,1279587,2968,-2815, NO_EVENT
942,84960,85779,222377,1634,-1634, NO_EVENT
943,86951,85934,432330,1991,1991, NO_EVENT
944,89717,88119,971947,2766,2766, NO_EVENT
945,162595,96880,16655887,72878,72878, TOUCHED
946,206956,188467,11073114,46703,44361, TOUCHED
947,208822,210626,10772402,7025,1866, TOUCHED
948,207920,208652,171165,1000,-902, TOUCHED
949,102113,133493,23194184,105807,-105807, TOUCHED
950,91050,94708,8546868,11063,-11063, UNTOUCHED
951,89351,90210,447906,1715,-1699, NO_EVENT
952,90579,89739,300926,1509,1228, NO_EVENT
953,94573,92419,1356704,3625,3625, NO_EVENT
954,171472,105939,43055938,76899,76899, TOUCHED
955,209446,194568,12089494,38683,37974, TOUCHED
956,208184,207327,3387227,4127,-1262, TOUCHED
957,199614,203270,10072778,8570,-8570, TOUCHED
958,153782,179115,55091340,45832,-45832, TOUCHED
959,96215,109359,170770265,57567,-57567, TOUCHED
960,92103,93051,576458,2306,-2306, UNTOUCHED
961,91794,91759,89860,803,-309, NO_EVENT
962,92306,91841,51908,865,512, NO_EVENT
963,93359,92684,156375,1053,1053, NO_EVENT
964,95851,94350,729228,2474,2474, NO_EVENT
965,103182,99283,5877938,7331,7331, TOUCHED
966,202228,141525,160729989,99046,99046, TOUCHED
967,190291,199458,32970038,13238,-11937, TOUCHED
968,209459,203489,40703522,19168,19168, TOUCHED
969,199765,199708,20198498,14316,-9694, TOUCHED
970,193597,197810,4394904,6168,-6168, TOUCHED
971,190115,192118,2025375,3482,-3482, TOUCHED
972,195197,193967,2460322,5082,5082, TOUCHED
973,189453,188685,313140,1427,1427, TOUCHED
974,185887,187594,1784716,3566,-3566, TOUCHED
975,94821,147754,1782914,91066,-91066, UNTOUCHED
976,85936,88936,5087735,8885,-8885, NO_EVENT
977,84257,85130,592220,1852,-1679, NO_EVENT
978,83581,83723,185857,1256,-676, NO_EVENT
979,83091,83320,52872,634,-490, NO_EVENT
980,82440,82738,78666,861,-417, NO_EVENT
981,81700,82121,115217,967,-740, NO_EVENT
982,78928,80200,731016,2772,-2772, NO_EVENT
983,77611,78585,1250088,3066,-1229, NO_EVENT
984,75043,75631,642874,2743,-2568, NO_EVENT
985,74258,74459,193058,1143,-785, NO_EVENT
986,73826,74020,34500,447,-432, NO_EVENT
987,73833,73924,34344,539,-199, NO_EVENT
988,74079,73856,24127,417,246, NO_EVENT
989,73892,73856,23813,452,-187, NO_EVENT
990,73859,74019,41725,592,-33, NO_EVENT
991,74313,74067,23938,454,454, NO_EVENT
992,75409,74675,125939,1096,1096, NO_EVENT
993,78542,76926,2305524,3922,2923, NO_EVENT
994,81062,79703,1220322,2846,2520, NO_EVENT
995,83210,82476,380190,1744,1720, NO_EVENT
996,89753,85530,4065292,6543,6543, NO_EVENT
997,151407,107870,89756382,61654,61654, TOUCHED
998,164733,169360,69754445,26243,13326, TOUCHED
999,177277,174165,34775296,13545,12544, TOUCHED
1000,185557,187092,16712270,13811,8280, TOUCHED
1001,187858,187544,2411359,3472,2301, TOUCHED
1002,191552,189854,1936979,3694,3694, TOUCHED
1003,188808,193177,7035182,7272,-2744, TOUCHED
1004,187692,186298,5420313,5094,-1116, TOUCHED
1005,183303,186899,9394256,6796,-4389, TOUCHED
1006,102395,136882,87194466,73548,-73548, TOUCHED
1007,94211,96966,3032314,5304,-5304, UNTOUCHED
1008,92191,93120,416162,2020,-2020, NO_EVENT
1009,91558,91721,102360,884,-633, NO_EVENT
1010,90861,91035,176143,1278,405, NO_EVENT
1011,91609,91266,34344,748,748, NO_EVENT
1012,92539,91947,163808,1164,930, NO_EVENT
1013,96240,94361,1456885,3701,3701, TOUCHED
1014,153817,122017,161877348,57577,57577, TOUCHED
1015,200614,196759,77680560,46797,46797, TOUCHED
1016,198770,199232,1318968,2470,-1844, TOUCHED
1017,201823,201632,3492947,4437,3053, TOUCHED
1018,211055,207605,10501018,9232,9232, TOUCHED
1019,206616,207916,2253307,4439,-4439, TOUCHED
1020,138910,196282,119664730,71140,-67706, TOUCHED
1021,93271,101732,132021978,45639,-45639, UNTOUCHED
1022,89692,90740,1827915,3659,-3579, NO_EVENT
1023,86509,87570,911780,2436,-2392, NO_EVENT
1024,84467,85544,376894,1862,-1862, NO_EVENT
1025,83742,84296,232206,1382,-725, NO_EVENT
1026,83251,83553,34038,520,-491, NO_EVENT
1027,83414,83359,72443,763,163, NO_EVENT
1028,83577,83478,26856,472,163, NO_EVENT
1029,83232,83385,23723,423,-241, NO_EVENT
1030,83152,83299,73751,726,-80, NO_EVENT
1031,83076,83381,141302,1126,-76, NO_EVENT
1032,83320,83224,27200,486,244, NO_EVENT
1033,82360,82558,50871,960,-960, NO_EVENT
1034,80917,81894,128765,1317,-1317, NO_EVENT
1035,78983,79995,863430,2207,-1934, NO_EVENT
1036,75506,77267,1697044,3702,-3477, NO_EVENT
1037,74092,74465,392478,1725,-1414, NO_EVENT
1038,73652,73923,37701,477,-440, NO_EVENT
1039,73747,73760,25984,502,95, NO_EVENT
1040,73726,73811,17866,391,-323, NO_EVENT
1041,73770,73691,5356,202,8, NO_EVENT
1042,73543,73669,20540,451,-227, NO_EVENT
1043,73697,73676,9963,318,154, NO_EVENT
1044,73403,73646,24742,539,-294, NO_EVENT
