      -310, 
    183052,      81871,      81731,      27872,        401,        -62, NO_EVENT
    183077,      81273,      81464,      50721,        650,       -598, NO_EVENT
    183102,      81244,      81575,      57974,        678,        -29, NO_EVENT
    183127,      81956,      81610,      46717,        592,         32, NO_EVENT
    183152,      81911,      81582,     105434,        781,        -45, NO_EVENT
    183177,      81629,      81807,      66066,        685,       -282, NO_EVENT
    183202,      85155,      83157,     724629,       2811,       2811, NO_EVENT
    183227,     143713,     119964,    6590868,      58558,      58558, TOUCHED
    183252,     142091,     143479,    2791224,       3892,      -1622, TOUCHED
    183277,     146886,     147027,    5029331,       6640,       4795, TOUCHED
    183302,      85771,     106274,   78284891,      61115,     -61115, UNTOUCHED
    183327,      84461,      84862,     256457,       1476,      -1310, NO_EVENT
    183352,      85048,      84479,      71636,        917,        587, NO_EVENT
    183377,      85305,      85074,      70348,        673,        257, NO_EVENT
    183402,     118356,      96455,  166690704,      33051,      33051, TOUCHED
    183427,     138810,     134823,   37483288,      21051,      20454, TOUCHED
    183452,     143996,     139923,    6754319,       7127,       7127, TOUCHED
    183477,      97414,     128418,  164836617,      46582,     -46582, TOUCHED
    183502,      86081,      87784,    4681090,       5729,      -5729, UNTOUCHED
    183527,      83436,      84435,     482815,       1831,      -1812, NO_EVENT
    183552,      83204,      83064,     101324,        952,       -232, NO_EVENT
    183577,      82297,      82675,      77719,        907,       -907, NO_EVENT
    183602,      82526,      82567,      38958,        551,        229, NO_EVENT
    183627,      83537,      82825,      99205,       1263,        832, NO_EVENT
    183652,      85515,      84049,     382393,       2281,       1978, NO_EVENT
    183677,     135159,     102562,   41660893,      49644,      49644, TOUCHED
    183702,     117167,     124353,   48786457,      17992,     -17992, TOUCHED
    183727,     129889,     134864,   15365056,      19636,      12722, TOUCHED
    183752,      94485,     117819,  119556459,      35404,     -35404, TOUCHED
    183777,      84598,      88101,   10220899,       9887,      -9887, UNTOUCHED
    183802,      82201,      82814,     613555,       2651,      -2397, NO_EVENT
    183827,      81632,      81831,      63787,        797,       -569, NO_EVENT
    183852,      81639,      81336,      85197,        719,         66, NO_EVENT
    183877,      81658,      81310,      65301,        705,         19, NO_EVENT
    183902,      81742,      81796,      70858,        673,         84, NO_EVENT
    183927,      84273,      82728,     949383,       2877,       2531, NO_EVENT
    183952,     142732,     122462,  112602208,      56767,      56767, TOUCHED
    183977,     142084,     143258,    5528774,       5728,       -648, TOUCHED
    184002,     141167,     142231,     230702,       1593,       -917, TOUCHED
    184027,      85271,     101328,   91431673,      55896,     -55896, UNTOUCHED
    184052,      82232,      82819,    1202537,       3537,      -3039, NO_EVENT
    184077,      80740,      81221,     138987,       1492,      -1492, NO_EVENT
    184102,      79963,      80112,     170875,       1346,       -693, NO_EVENT
    184127,      78728,      79405,     143551,       1235,      -1235, NO_EVENT
    184152,      79956,      79209,      59003,       1103,        723, NO_EVENT
    184177,      82000,      80976,     472315,       2044,       2044, NO_EVENT
    184202,      85516,      83503,    2122056,       3516,       3516, NO_EVENT
    184227,     144179,     127093,   27492896,      58663,      58663, TOUCHED
    184252,      85164,      92582,  158476013,      32496,     -32496, UNTOUCHED
    184277,      82471,      83550,     879935,       2477,      -2276, NO_EVENT
    184302,      81712,      81959,     110813,        991,       -759, NO_EVENT
    184327,      80561,      81245,     130495,       1151,      -1151, NO_EVENT
    184352,      81081,      80573,      42703,        773,        455, NO_EVENT
    184377,      80415,      80602,      34939,        666,       -666, NO_EVENT
    184402,      80670,      80721,      51835,        784,        255, NO_EVENT
    184427,      82274,      82003,      91510,        736,        615, NO_EVENT
    184452,     151937,     135950,  117716772,      55020,      52638, TOUCHED
    184477,     155499,     152120,    5511602,       5913,       3471, TOUCHED
    184502,      82817,     101268,   70241860,      72682,     -72682, UNTOUCHED
    184527,      81785,      81914,     112041,        809,       -558, NO_EVENT
    184552,      81447,      81474,      64461,        659,       -338, NO_EVENT
    184577,      80817,      81255,     152382,        991,       -630, NO_EVENT
    184602,      82076,      81632,      58586,        690,        353, NO_EVENT
    184627,      82656,      82007,      51426,        926,        580, NO_EVENT
    184652,      84523,      83186,     480265,       2143,       1867, NO_EVENT
    184677,      87429,      85720,    1043682,       2906,       2906, NO_EVENT
    184702,     160144,     139248,   13051294,      75297,      72715, TOUCHED
    184727,      86412,     100878,   12272256,      73732,     -73732, UNTOUCHED
    184752,      83703,      84831,     812674,       2843,      -2709, NO_EVENT
    184777,      81997,      82439,     244793,       1741,      -1706, NO_EVENT
    184802,      81631,      81752,      19606,        390,       -366, NO_EVENT
    184827,      80984,      81082,     140542,       1116,       -794, NO_EVENT
    184852,      80359,      80648,      40966,        625,       -625, NO_EVENT
    184877,      80479,      80230,     143643,        997,        120, NO_EVENT
    184902,      80336,      80274,     102738,        949,       -143, NO_EVENT
    184927,      81428,      80877,     172093,       1221,       1092, NO_EVENT
    184952,      82902,      82051,     109074,       1299,       1019, NO_EVENT
    184977,      82225,      82810,     204059,       1274,       -677, NO_EVENT
    185002,      80688,      81418,     248397,       1537,      -1537, NO_EVENT
    185027,      79717,      79925,     259099,       1690,       -971, NO_EVENT
    185052,      79362,      79249,      94567,        961,       -355, NO_EVENT
    185077,      80793,      80157,     104233,       1431,       1431, NO_EVENT
    185102,     101853,      86289,   76735938,      21060,      21060, TOUCHED
    185127,     163851,     154114,    4846945,      62298,      61998, TOUCHED
    185152,     163843,     164025,      57149,        501,         -8, TOUCHED
    185177,      82572,     130498,   63533060,      81949,     -81949, UNTOUCHED
    185202,      80452,      81112,     596353,       2454,      -2120, NO_EVENT
    185227,      79257,      79281,     272915,       2058,      -1195, NO_EVENT
    185252,      78527,      78741,     139976,       1070,       -730, NO_EVENT
    185277,      79324,      78422,     191376,       1393,        797, NO_EVENT
    185302,      80234,      79350,     231202,       1589,        910, NO_EVENT
    185327,      81851,      81214,     301129,       1617,       1617, NO_EVENT
    185352,     163567,     119487,  104928053,      80286,      80286, TOUCHED
    185377,     163313,     163695,     101455,        754,       -254, TOUCHED
    185402,     163818,     164373,     272155,       1638,        505, TOUCHED
    185427,      84023,      97414,  154617153,      79795,     -79795, UNTOUCHED
    185452,      81763,      82530,     305661,       2260,      -2260, NO_EVENT
    185477,      81861,      81785,      61657,        727,       -107, NO_EVENT
